id,ma_khach_hang,noi_dung_binh_luan,noi_dung_binh_luan_stopword,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,sentiment_label,positive_score,negative_score,sentiment,lenght,day_of_week,time_group,day_group
19462,2933,"Sản phẩm phục hồi tốt, skincare đầy đủ mình đắp 2-3 ngày 1 tuần da cải thiện hẳn ạ. Sẽ mua lại",phục_hồi tốt skincare đầy_đủ đắp tuần cải_thiện hẳn,2024-07-30,20:51,5,422218099,positive,5,0,positive,51,Tuesday,2,3
19463,2795,"mặt nạ rẻ đẹp bền, dung dịch siêu nhiều, da ẩm mịn, căng bóng cực",mặt_nạ rẻ đẹp bền_dịch ẩm_mịn căng bóng cực,2020-12-28,17:50,5,365000018,positive,2,0,positive,43,Monday,2,1
19464,3953,"Khá nhiều, dùng oki nha, shipper thân thiện 10đ",shiper,2023-10-06,17:11,5,100100001,positive,1,0,positive,6,Friday,2,2
19465,1730,"hàng tới tay đóng gói cẩn thận, chất lượng miễn chê",hàng đóng_gói cẩn_thận chất_lượng miễn chê,2023-11-20,11:45,5,100240016,positive,3,2,positive,42,Monday,2,1
19466,2017,"Chai màu hồng này hợp da mình, dùng cả ngày không thấy bị xỉn da. Trộm vía không gây mụn",màu hồng hợp không_thấy xỉn trộm_vía không_gây,2022-11-20,18:03,5,249500019,positive,0,0,positive,46,Sunday,2,3
19467,134,Giao hàng siu nhanh còn được tặng quà đặt shop chai thứ 3 rồi,hàng tặng quà shop,2023-07-20,15:03,5,422211447,positive,0,0,positive,18,Thursday,2,3
19468,2066,"Nâng tông nhẹ tự nhiên, kiềm dầu, không bóng",nâng tông nhẹ tự_nhiên kiềm dầu,2021-07-27,14:32,5,249500027,positive,1,0,positive,31,Tuesday,2,3
19469,2317,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-04,18:44,5,308500004,positive,2,0,positive,26,Thursday,2,3
19470,840,Sử dụng dễ dàng rất thoải mái thư giản tột độ,dễ_dàng thoải_mái thư_giản,2023-04-30,20:29,5,308500015,positive,0,0,positive,26,Sunday,2,3
19471,554,giá siêu hời. Hàng chính hãng. Sẽ tiếp tục ủng hộ,giá siêu_hời hàng hãng,2022-01-05,13:54,5,422216416,positive,0,0,positive,22,Wednesday,2,2
19472,1364,"Bông dùng siêu thích luôn, ko bị bám lông như các loại sp khác",siêu_thích không_bị bám lông,2021-05-08,23:25,5,207500002,positive,1,0,positive,28,Saturday,2,1
19473,1004,"Đợt vưa roi minh mua chất kem bị tách dầu minh đã sài dc 1 ít, nhưng khi báo bên hasaki đã hỗ trợ đổi cho mình tuyp khác. Sẽ tiếp tục ủng hộ sp bên hasaki",đợt vưa_chất tách dầu báo hỗ_trợ_đổi tuyp ủng_hộ,2024-09-12,14:52,5,422200236,positive,0,0,positive,48,Thursday,2,3
19474,231,"Giao hàng nhanh, sử dụng ok",hàng ổn,2021-12-16,22:06,5,422206648,positive,1,0,positive,7,Thursday,2,3
19475,2351,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ.",dễ_dàng thoải_mái thư_giãn,2023-05-01,10:13,5,422205162,positive,2,0,positive,26,Monday,2,1
19476,412,Sản phẩm dùng tốt,tốt,2023-04-09,21:50,5,422208972,positive,1,0,positive,3,Sunday,2,3
19477,976,"Dùng xong khô da, da mình da dầu dùng xong đủ combo dầu mụn luôn. Kích ứng da, ngứa châm chích nữa",khô dầu dầu mụn kích_ứng ngứa châm_chích,2022-10-16,22:02,1,422206537,negative,0,3,negative,40,Sunday,2,3
19478,1018,"Sử dụng dễ dàng, rất thoải mái,thư giãn tột độ",dễ_dàng thoải_mái thư_giãn,2023-05-02,17:32,5,308500004,positive,2,0,positive,26,Tuesday,2,3
19479,947,Sản phẩm rất tốt,tốt,2023-04-10,15:13,5,422204795,positive,2,0,positive,3,Monday,2,1
19480,36,Sảm phảm dùng thơm mùi dễ chịu,sảm phảm thơm mùi,2023-04-17,11:27,5,318900012,positive,2,0,positive,17,Monday,2,1
19481,2532,"Da mình thuộc loại da siêu nhạy cảm, mỗi lần xài mỹ phẩm lạ là lên mụn liền, nhưng mà mình xài loại này lại không hề kích ứng, còn giảm mụn rất ổn nữa. Top sản phẩm yêu thích của mình luôn.",siêu_nhạy_cảm mỹ_phẩm lạ mụn liền sử_dụng_loại không_hề kích_ứng mụn ổn top yêu_thích,2020-11-15,16:10,5,204100018,positive,3,1,positive,85,Sunday,2,3
19482,748,Loại này ai đang bị mụn ẩn ko nên sài. Vì nó sẽ xuất hiện mụn ẩn đấy.,mụn_ẩn không_nên sài mụn ẩn,2022-07-22,21:43,3,200400004,neutral,0,1,neutral,27,Friday,2,2
19483,165,"Một em serum đúng chất NGON-BỔ-RẺ. Da mình da dầu nhưng đang treatment nên da khá khô, dùng e này thật sự thấy ổn áp. Bảng tp khá đơn giản nhưng mà hiệu quả trên da rất tốt, cấp ẩm tốt và trong này có cả B5 nên dùng xong sáng hôm sau thấy nốt mụn đỡ đỏ hơn. Chất serum ko lỏng cũng ko đặc nhưng thoa lên da một chút là thấm và khô ráo ngay luôn. Giá rẻ và hiệu quả tốt, thật sự rất đáng để thử nha. Em này dùng trước khi apply kem trị mụn như klenzit là đúng bài luôn á",chất_bổ rẻ dầu treatment khô ổn_áp bảng đơn_giản hiệu_quả tốt ẩm tốt hôm nốt mụn đỏ chất không_lỏng không_đặc một_chút thấm khô_ráo giá rẻ hiệu_quả tốt thử aply_trị mụn klenzit,2022-07-10,15:19,5,371600007,positive,8,0,positive,176,Sunday,2,3
19484,1247,"bông dày , hơi rát da , thấm nc tẩy trang nhìu còn xơ bông ko đáng kể , tẩy khá sạch còn loại hộp vuông kia sẽ đánh giá sau",dày hơi rát thấm_tẩy xơ_bông không_đáng_kể_tẩy sạch hộp_vuông,2023-06-01,12:37,3,422212333,neutral,1,2,neutral,61,Thursday,2,3
19485,2910,"Laọi này xài siêu thích luôn ý, thoa lên thấm vào da nhanh cực, ko bết rít",laọi siêu_thích thấm cực không_bết rít,2021-12-24,11:11,5,422207283,positive,1,1,positive,38,Friday,2,2
19486,4040,Bỏ tủ lạnh lấy ra Đắp đã lắm luôn,tủ_lạnh đắp,2020-10-01,16:33,5,365000012,positive,0,0,positive,11,Thursday,2,3
19488,260,Sp tốt. Mua lần 3 rồi.,tốt,2021-07-22,13:25,4,422208807,positive,1,0,positive,3,Thursday,2,3
19489,1976,kem chống nắng tốt .bôi lên ra nắng da không bị cháy,chống nắng tốt bôi nắng không_bị cháy,2023-05-01,14:01,5,249500019,positive,1,0,positive,37,Monday,2,1
19490,2455,không ý_kiến,không,2020-02-12,17:05,5,345800001,positive,0,0,positive,5,Wednesday,2,2
19491,23,"sp tốt,lành tính nhất trog các loại srm. nhưng hợp với rửa lúc sáng ngủ dậy hoặc k trag điểm thôi.chứ bạn nào trang điểm thì phải rửa 2 3 lần mới sạch hết lớp trag điểm đc",tốt_lành_tính srm hợp rửa ngủ dậy không_điểm rửa sạch lớp,2023-09-04,10:13,5,422208910,positive,2,1,positive,57,Monday,2,1
19492,723,"Mink dùng bioderma cảm thấy hợp , không bị khích ứng da. Mình thường xuyên trang điểm nên việc tẩy trang và lựa chọn dòng tẩy trang phục hợp khá kĩ lưỡng. Dùng cho cả những bạn da nhạy cảm lẫn da dầu ạ. Mình dùng 2 năm nay rùi",mink bioderma hợp không_bị khích_ứng thường_xuyên_điểm tẩy lựa_chọn dòng tẩy_phục hợp kĩ_lưỡng nhạy_cảm lẫn dầu,2023-04-14,11:40,5,200400003,positive,0,0,positive,111,Friday,2,2
19493,695,"Sử dụng dễ dàng, rất thoải mái, thư giản tột độ",dễ_dàng thoải_mái thư_giản,2023-04-29,11:43,5,422205164,positive,0,0,positive,26,Saturday,2,1
19494,2302,dùng ổn,ổn,2017-09-17,14:47,5,100150058,positive,1,0,positive,2,Sunday,2,3
19495,297,"Không màu , Không mùi , Không gây nhờn rít sau khi tẩy xong tuy nhiên vẫn cần rửa sạch bằng sữa rửa mặt và em này tẩy rất sạch lớp kem chống nắng , chì kẻ mày , son velvet tint , .. chứ makeup đậm thì không đủ đô",không_màu không_mùi không_gây không_tấc_dụng rít tẩy_nhiên rửa sạch sữa rửa mặt tẩy sạch lớp chống nắng chì velvet tint makeup đậm,2021-03-17,14:24,5,422211447,positive,2,0,positive,130,Wednesday,2,2
19496,2648,dùnh siêu thích. mỏng nên k tốn nước tẩy trang. k bị xù bông cg k bị rát. rất nên mua nhé,dùnh siêu_thích mỏng không_tốn nước_tẩy không_bị xù không_bị rát,2022-01-19,22:01,5,422203300,positive,1,1,positive,64,Wednesday,2,2
19497,7,Mới dùng 1 lần thui nè thấy sạch là thiệt nhen. Da ko khô căng mà sạch nhưng ẩm nhen. 1 lần vơi zị hoy chắc xài cũng đc lâu á. Mua test mà ok nha quí zị. Cũng an tâm hơn các loại khác giá rẻ hơn nè. Thích á.,nè sạch thiệt không_khô căng sạch ẩm vơi zị á_test ổn quý_zị tâm giá rẻ thích,2024-09-13,19:25,5,422216896,positive,5,1,positive,77,Friday,2,2
19498,369,"Mình rất ưng sản phẩm của loreal, rất hài lòng, tẩy trang dịu nhẹ",ưng,2018-10-26,19:05,5,422204259,positive,0,0,positive,3,Friday,2,2
19499,1120,"Nên dùng nha mọi người, tuyệt vời ông mặt trời, toner tui mua mặt nạ bí đao tặng, còn srm tui mua chai tẩy trang tặng luôn, hời ghê",tuyệt_vời mặt_trời toner mặt_nạ bí_đao tặng serum_tẩy tặng hời,2021-04-19,9:25,5,422204884,positive,1,1,positive,62,Monday,3,1
19500,1450,"Đặt trên app, mình chọn giao trong 2h. Mà vừa đặt xong nửa tiếng sau đã đến nhà",ap nửa tiếng,2023-03-30,10:03,5,204900004,positive,0,0,positive,12,Thursday,2,3
19501,702,Mùi hương dễ chịu làm mát nhanh giá thành ổn,mùi hương_dễ_chịu mát_giá_thành ổn,2023-04-27,18:17,5,422206537,positive,2,0,positive,34,Thursday,2,3
19502,1533,Sua rửa mặt này rất tốt nha,rửa mặt tốt,2023-12-20,10:04,5,211300007,positive,2,0,positive,11,Wednesday,2,2
19503,118,Hiệu quả lắm ạ,hiệu_quả,2023-12-04,9:02,5,205100146,positive,1,0,positive,8,Monday,3,1
19504,1848,dùng tốt,tốt,2023-06-23,16:02,5,224100009,positive,1,0,positive,3,Friday,2,2
19505,3727,"gói hàng cẩn thận, chai sang cực mình thích mẫu của chai sp rất thích hợp cho da mụn sài được vài tuần là đỡ mụn hẳn ui nói chung là mình thích cực giao hàng cực kì nhanh rất ưng ạ",gói hàng cẩn_thận cực thích mẫu thích_hợp mụn tuần mụn hẳn thích cực hàng cực_kì ưng,2021-05-04,21:55,5,377400001,positive,6,1,positive,84,Tuesday,2,3
19506,285,"Chân ái của mình luôn. Da mình khô, nhạy cảm cực kì, nhưng xài em này ok vô cùng. 10 diểm.",chân_ái khô nhạy_cảm cực_kì ổn vô_cùng,2023-12-17,12:55,5,422212870,positive,2,0,positive,38,Sunday,2,3
19507,1884,"Bộ đôi phục hồi thần sầu, nhìn cái màu đã mát con mắt nói gì là làn da của chị em mình. Ai đang bị kích ứng: nổi mụn li ti, da khô căng hay bị xước, xài 2,3 lần thôi là thấy cải thiện liền, bề mặt da mịn màng, mau lành tổn thương, mà thoa lên êm ru không hề rát hay châm chích gì nha. Tuyệt vời.",phục_hồi thần_sầu màu mát_mắt nói_gì làn kích_ứng nổi mụn khô căng xước cải_thiện liền bề_mặt mịn_màng lành_tổn_thương êm không_hề rát_châm_chích,2024-09-22,12:07,5,100210023,positive,6,5,positive,145,Sunday,2,3
19508,557,"Kem chống nắng cực tệp vào da, không bóng và trắng quá khi mình apply lên da. Khi dùng thì mình thấy nên tán nhanh vì kem thấm rất nhanh, nhẹ mặt cực kỳ.",chống nắng cực tệp không_bóng trắng aply tán thấm nhẹ mặt,2021-10-27,12:56,3,422216416,neutral,0,1,neutral,57,Wednesday,2,2
19509,2703,"Mới mua, mùi dễ chịu thấm nhanh. Sờ lên thấy mướt da. Hy vọng sẽ hết thâm và cải thiện lỗ chân lông",mùi dễ_chịu thấm_sờ mướt_vọng thâm cải_thiện,2023-04-15,22:46,5,293500050,positive,3,0,positive,44,Saturday,2,1
19510,2680,"Bông dễ tách làm đôi, dùng không thích lắm",tách không_thích,2021-06-20,21:35,3,422203809,neutral,1,1,neutral,16,Sunday,2,3
19511,2411,Ok,ổn,2022-10-31,14:14,5,308500009,positive,1,0,positive,2,Monday,2,1
19512,4447,Sản phẩm hỏng ngay khi vừa sử dụng lần đầu.,hỏng đầu,2023-05-02,19:40,1,422204906,negative,0,1,negative,8,Tuesday,2,3
19513,265,giá rẻ hơn shopee mall và đc tặng chai mini,giá rẻ shope tặng,2021-07-10,17:40,5,205100137,positive,1,0,positive,17,Saturday,2,1
19514,121,"Mình da dầu mụn, kem dưỡng không hợp da mình, dùng bị mụn ẩn, kem cũng không thấm vào da.",dầu mụn_dưỡng không_hợp mụn_ẩn không_thấm,2021-06-29,9:29,3,224100007,neutral,0,1,neutral,41,Tuesday,3,3
19515,2519,"Dòng sản phẩm của nhà Eucerin thì mình thấy an toàn. Dạng gel và tạo bọt dịu nhẹ , ko gây thô ráp, dành riêng cho da nhạy cảm, có khả năng làm sạch sâu và tẩy trang mà không gây tổn thương da. Nói chung là sửa rửa mặt rất tốt, được bác sĩ da liễu khuyên dùng thì an tâm rồi. Mình khuyên những bạn nào đang bị mụn, trong quá trình điều trị mụn thì cứ dùng em này nhé, làm tốt chức năng làm sạch da mà cực kỳ lành tính.",dòng nhà_eucerin toàn_dạng bọt dịu nhẹ không_gây thô_ráp nhạy_cảm khả_năng sạch sâu tẩy không_gây tổn_thương sửa rửa mặt tốt bác_sĩ liễu khuyên tâm khuyên mụn điều_trị mụn tốt chức_năng sạch cực_kỳ,2022-07-17,13:25,5,204100082,positive,6,0,positive,197,Sunday,2,3
19516,1829,"Lớp finish cực kỳ đẹp mọi người ơi, mềm mịn kiềm dầu cực thích, giá rẻ. Trước đây mình dùng nhiều loại lắm rồi từ mắc đến rẻ nhưng có lẽ đến em này mình sẽ dừng lại quá vì quá ưng",lớp finish cực_kỳ đẹp mềm mịn_kiềm dầu cực thích giá rẻ mắc rẻ có_lẽ dừng,2024-03-29,13:55,5,249500021,positive,3,0,positive,73,Friday,2,2
19517,542,"Mình mua tuýp nhỏ 155k dùng trước thấy rất ok, mình sd các bước dưỡng da trc 15' sau mình mới bôi kcn này lên ko hề vón cục gì hết, xài rất ưng ko bị nhờn hah đổ dầu j cả! Chấm kem đều lên da xong tán nhanh vỗ nhẹ là đều",tuýp bước_dưỡng bôi kcn không_hề vón_cục ưng không_bị không_tấc_dụng hah đổ dầu chấm tán vỗ nhẹ,2022-03-27,9:14,3,422216416,neutral,0,1,neutral,95,Sunday,3,3
19518,140,"Mình da dầu mụn nhạy cảm dùng đc em này nha, massage ko cần mạnh chỉ cần kĩ thôi, nhất là vùng chữ T, 2 bên cánh mũi ý. Trc khi dùng mng nhớ làm ẩm mặt nha, ko là massage vừa đau vừa ko ra qq gì :))) Cứ chăm tẩy da chết 1 tuần/lần là ổn. Da bạn nào khoẻ thỳ 2 lần/tuần nè",dầu mụn nhạy_cảm kĩ chữ cánh mũi_ý ẩm_mặt không_là đau không_quằn_què chăm_tẩy chết tuần ổn khỏe tuần,2023-05-31,14:53,3,245500002,neutral,1,2,neutral,101,Wednesday,2,2
19519,4050,"rẻ và cũng tốt nha mn bôi xong hơi bóng nhẹ, lấy giấy thấm là dc. nâng 1 tone, nhẹ thôi",rẻ tốt bôi hơi bóng nhẹ giấy_thấm nâng tone nhẹ,2022-03-24,16:38,5,422204777,positive,1,1,positive,47,Thursday,2,3
19520,4466,Không đặc biệt ấn tượng nhưng cũng không quá thất vọng.,không_đặc_biệt_ấn_tượng không_quá,2023-09-04,22:07,3,308500009,neutral,1,1,neutral,33,Monday,2,1
19521,2116,Kem sử dụng rất tốt Da sáng mịn bớt thâm nám,tốt,2024-05-13,13:57,5,422206644,positive,4,0,positive,3,Monday,2,1
19522,2109,"quá tốt, đã tìm được chân ái cuộc đời",tốt chân_ái,2021-03-31,0:53,5,422202569,positive,2,0,positive,11,Wednesday,3,2
19523,795,"Mọi thứ đều ổn, không thấy gì nổi bật hay gây thất vọng.",ổn không_thấy nổi_bật,2022-07-23,17:30,3,318900005,neutral,2,1,neutral,21,Saturday,2,1
19524,3010,"Sản phẩm tốt, bạn mình rất thích",tốt thích,2021-03-18,10:47,5,100150067,positive,3,0,positive,9,Thursday,2,3
19525,159,"tẩy trang sạch, ko bị khô da",tẩy sạch không_bị khô,2023-01-29,13:05,5,422211447,positive,1,0,positive,21,Sunday,2,3
19526,121,"Nước tẩy trang sạch lớp trang điểm và mascara, dùng trên mặt khá êm. Ổn.",tẩy sạch lớp mascara mặt êm_ổn,2023-11-19,11:24,5,422208807,positive,2,0,positive,30,Sunday,2,3
19527,812,"mask đắp đã, dùng xong chừng 2 ngày cục mụn có thể nặn luôn :vvv",mặt_nạ đắp chừng mụn nặn,2022-02-28,0:27,5,422205637,positive,0,0,positive,24,Monday,3,1
19528,3362,"Chất lượng ổn định, không ấn tượng nhưng cũng không thất vọng.",chất_lượng ổn_định không_ấn_tượng không_thất_vọng,2021-06-02,21:36,3,422208910,neutral,3,3,neutral,49,Wednesday,2,2
19529,2212,"Mình đã sử dụng qua nhiều KCN có thương hiệu của Hàn Quốc nhưng khi mình mua dùng thử Sữa Chống Nắng Sunplay Skin Aqua Tone Up UV Milk Mint Green SPF50+ PA++++ (50g) thì thật bất ngờ khi bôi lên da láng mịn khô ráo như phấn, còn nâng tone thì do da mình trắng nên thấy nó tiệp màu da mình",kcn thương_hiệu hàn_quốc thử sữa chống nắng sunplay skin_tông uv milk bôi mịn mịn khô_ráo phấn nâng_tông trắng tiệp màu,2021-03-17,12:24,5,249500028,positive,3,0,positive,119,Wednesday,2,2
19530,2531,Hàng đóng gói cẩn thận. Chính hãng Giá mềm.,hàng đóng_gói cẩn_thận hãng giá mềm,2021-03-08,9:33,5,422206537,positive,1,1,positive,35,Monday,3,1
19531,747,"Cái chai màu tím xinh xỉu mà cái vỏ nó dễ xước quá dị, có nâng tone ok đó, mà giữ tầm 3-4 tiếng thôi, Ai muốn giữ cả ngày không xuống tông thì thêm cushion là bao đẹp nha. Xài tới chai thứ 2 rồi vẫn ưng.",màu tím_xỉu vỏ dễ_xước dị nâng tông ổn tầm tiếng không_xuống tông cushion đẹp,2022-10-24,19:33,5,249500019,positive,2,2,positive,77,Monday,2,1
19532,1975,"không hợp với da khô,thoa nhiều sẽ bết,vón,nâng tông,không kích ứng.",không_hợp khô bết vón nâng tông,2023-05-12,10:00,3,223600036,neutral,2,3,neutral,31,Friday,2,2
19533,2482,"Kcn ok nâng tone và kiềm dầu khá ổn, mà hãng làm cái nắp dỏm quá, đậy nắp nhưng vẫn đổ ra ngoài phí quá phí",kcn ổn nâng_tông kiềm dầu ổn hãng nắp dỏm đậy_nắp đổ phí phí,2022-04-26,21:51,3,422204388,neutral,3,2,neutral,60,Tuesday,2,3
19534,826,"Kết cấu mỏng nhẹ, lớp finish rất đẹp...khả năng kiềm dầu tốt nên sẽ làm khô da...cách tốt nhất là nên thoa một lớp kem dưỡng ẩm trước (mỏng nhẹ như netrougena - water gel) sau đó mới dùng kem chống nắng sẽ hỗ trợ tối ưu hơn và không sợ bị mụn nếu như bạn có làn da nhạy cảm.",kết_cấu mỏng nhẹ lớp finish đẹp khả_năng kiềm dầu tốt khô tốt lớp dưỡng ẩm mỏng nhẹ netrougena chống nắng tối_ưu không_sợ mụn làn,2024-08-01,8:23,5,422221873,positive,2,0,positive,129,Thursday,3,3
19535,232,"Đã dùng túyp thứ 2 rồi, dưỡng ẩm cực tốt. Thoa lên da mát mát rất thích.",túyp dưỡng ẩm_cực tốt mát_mát thích,2022-03-07,14:45,5,318900005,positive,3,0,positive,35,Monday,2,1
19536,1218,"Da ko treatment, ở trong nhà nhiều thì dùng ok lắm giá rẻ",không_treatment ổn giá rẻ,2020-12-04,11:53,5,249500007,positive,2,0,positive,25,Friday,2,2
19537,411,sản phẩm tốt được ưa chuộng,tốt,2023-04-10,19:53,5,422208973,positive,1,0,positive,3,Monday,2,1
19538,286,Rất thíc,thíc,2021-05-28,8:13,5,205100137,positive,0,0,positive,4,Friday,3,2
19539,2628,"Dùng 3 ngày rồi không thấy kích ứng, hiệu quả thì phải thêm thời gian",không_thấy kích_ứng hiệu_quả thời,2021-08-19,15:23,3,371600006,neutral,1,1,neutral,33,Thursday,2,3
19541,690,Mình rất thích hasaki và sp tẩy trang này,thích sản_phẩm_tẩy,2023-04-30,18:33,5,100230059,positive,2,0,positive,18,Sunday,2,3
19542,4568,"Khá hài lòng, nhưng chưa có gì nổi bật hơn so với các loại khác.",hài_lòng nổi_bật,2023-02-11,14:44,3,100240016,neutral,2,0,neutral,16,Saturday,2,1
19543,2371,"SỬ DỤNG DỄ DÀNG, RẤT THOẢI MÁI, THƯ GIÃN TỘT ĐỘ",dễ_dàng thoải_mái thư_giãn,2023-04-29,19:51,5,422205162,positive,2,0,positive,26,Saturday,2,1
19544,2122,Mới mua dùng đc 3 lần do da em bị kích ứng vs loreal mà không biết .. dùng bị nổi mụn đỏ huhu.. cần pass lại cho ai cần ạ 190k .. lh 0969324744,kích_ứng loreal nổi mụn đỏ,2023-02-16,7:46,3,422206644,neutral,0,2,neutral,26,Thursday,3,3
19545,156,Anh mình da dầu xài nắp màu xanh nhạt rất ok không bị kích ứng đâu nha màu nay thì không mùi khi xài rất dễ chịu còn mình hay make up nên xài bản màu xanh đậm khi xài phải lắc nó lên sau khi tẩy xong thì còn lại một ít dầu trên mặt mình nhưng rửa xơ lại là ok hai bản này sài xong da sạch không đâu rát không khích ứng không mùi nói chung là rất ok nha,dầu nắp màu nhạt ổn không_bị kích_ứng màu không_mùi dễ_chịu màu đậm lắc tẩy dầu mặt rửa xơ_lại ổn sạch không_đâu rát không_khích_ứng không_mùi ổn,2023-01-31,23:39,5,422206648,positive,6,3,positive,145,Tuesday,2,3
19546,23,"sp tốt,lành tính nhất trog các loại srm. nhưng hợp với rửa lúc sáng ngủ dậy hoặc k trag điểm thôi.chứ bạn nào trang điểm thì phải rửa 2 3 lần mới sạch hết lớp trag điểm đc",tốt_lành_tính srm hợp rửa ngủ dậy không_điểm rửa sạch lớp,2023-09-04,10:13,5,422209322,positive,2,1,positive,57,Monday,2,1
19547,3508,"hàng chuẩn giao hàng nhanh, đắp rất thích da mướt mịn hẳn",hàng chuẩn hàng đắp thích mướt mịn hẳn,2021-10-01,4:50,5,386000042,positive,3,0,positive,38,Friday,3,2
19548,2439,"Hàng hóa có vẻ không bền, sử dụng thấy không ổn.",hàng hóa không_bền_sử_dụng,2022-07-12,10:29,2,205100137,negative,1,2,negative,26,Tuesday,2,3
19549,2436,không ý_kiến,không,2020-11-11,9:48,5,308500015,positive,0,0,positive,5,Wednesday,3,2
19550,397,Hàng chuẩn.. mua được lúc Sale 314k cho 473ml,hàng chuẩn,2023-05-31,17:29,5,422208975,positive,0,0,positive,10,Wednesday,2,2
19551,296,"chất lượng cũng được , mới test thử 1 lần",chất_lượng test thử,2021-03-17,16:34,5,422204259,positive,1,0,positive,19,Wednesday,2,2
19552,189,"Theo cảm nhận của mình thì mình xài thấy ok, apply lên da mặt thấm nhanh, ko bị kích ứng",cảm_nhận aply lên_mặt thấm không_bị,2022-11-15,12:46,3,422205345,neutral,1,2,neutral,35,Tuesday,2,3
19554,2928,xài 2 lần thì thấy hút dầu vơia kiềm dầu ok nhưng da nhạy cảm thì đừng dùng. nó nhiều bạc hà đến mưac đắp 2 bên má rát lắm,hút dầu vơia kiềm dầu_ổn nhạy_cảm đừng bạc_hà mưac đắp má rát,2024-03-30,0:02,5,422207736,positive,1,1,positive,61,Saturday,3,1
19555,677,Mình rất thích Hasaki và sản phẩm tẩy trang này,thích sản_phẩm_tẩy,2023-05-03,18:31,5,100230056,positive,2,0,positive,18,Wednesday,2,2
19557,561,không ý_kiến,không,2021-07-13,16:04,5,100220035,positive,0,0,positive,5,Tuesday,2,3
19558,2473,"Da mình là da dầu ( da trung bình k trắng) nên hay tìm loại nâng tone đối với mình loại nâng ảo quá chắc k với da mình , Sài skin 1004 cũng nâng tiền mình thấy ổn hơn loại kia khi bôi nó sẽ nâng tone là tệp vào da nhanh chóng và nâng tone nhẹ kiềm dầu thì tạm thôi",dầu_bình không_trắng nâng tông nâng ảo không_với skin nâng tiền ổn bôi nâng tông tệp chóng nâng tông nhẹ kiềm dầu tạm,2024-05-04,16:32,3,422204388,neutral,4,2,neutral,117,Saturday,2,1
19559,2533,"Đay là kêm chống nắng tôi thích nhất từ trước tới giờ ,rất thích hợp cho da nhạy cảm như tôi.Thoa rất mịn và đều màu",đay kêm chống nắng thích thích_hợp nhạy_cảm mịn màu,2020-11-15,16:08,5,422207283,positive,4,0,positive,51,Sunday,2,3
19560,1735,Tẩy oki ạ,tẩy,2023-11-20,10:04,5,100240016,positive,0,0,positive,3,Monday,2,1
19561,2076,"Rẻ và tốt, dùng cho cả body và face đều ko bị mụn.",rẻ tốt không_bị,2020-04-04,6:06,5,249500019,positive,1,0,positive,15,Saturday,3,1
19562,1280,"Shop giao hàng nhanh, sáng đặt chiều giao rồi",shop hàng chiều,2021-10-19,15:21,5,204900024,positive,0,0,positive,15,Tuesday,2,3
19564,792,Ok la nhé,ổn,2021-05-15,1:53,5,345800009,positive,1,0,positive,2,Saturday,3,1
19565,236,Dùng khá ổn nhưng không thấy có điểm gì nổi bật lắm.,ổn không_thấy nổi_bật,2020-12-13,15:28,3,422210784,neutral,2,0,neutral,21,Sunday,2,3
19566,254,"Giá rẻ, gh nhanh, tẩy trang sạch",giá rẻ_tẩy sạch,2021-08-10,15:10,5,205100146,positive,2,0,positive,15,Tuesday,2,3
19567,106,"Cấp ẩm tốt, đắp xong xài kem đêm da mướt nhìn đã mắt",ẩm tốt đắp đêm mướt mắt,2022-05-31,17:34,5,422209635,positive,1,0,positive,23,Tuesday,2,3
19568,3676,"sản phẩm tot, rửa xong da mịn hơn.",rửa mịn,2017-10-23,7:13,5,422206043,positive,1,0,positive,7,Monday,3,1
19569,1807,này dùng mướt rượt luôn nhưng ko kềm dầu nên da dầu thì nó hơi loáng khi apply vào.,mướt rượt không_kềm dầu dầu hơi loáng aply,2024-10-28,15:18,5,249500001,positive,0,0,positive,42,Monday,2,1
19570,1511,mẹ mình xài thích lắm,mẹ thích,2023-07-17,14:27,5,422211549,positive,1,0,positive,8,Monday,2,1
19571,3065,"Chất lượng sản phẩm tương xứng với mức giá, không quá xuất sắc.",chất_lượng sản_phẩm_tương_xứng giá không_quá,2023-10-22,12:33,3,422204906,neutral,2,0,neutral,44,Sunday,2,3
19572,2261,"Sp mùi trái cây dịu nhẹ,tẩy xong da mịn k bị khô",mùi trái_cây dịu nhẹ_tẩy mịn không_bị khô,2021-04-15,14:53,5,245500009,positive,1,0,positive,41,Thursday,2,3
19573,2445,"Sản phẩm chất lượng,giá hạt dẻ. Mình cảm nhận tuyệt vời sau lần đầu sử dụng nha.Mua 1 miếng đắp thử da căng mượt, hôm sau rửa mặt lên tông trắng sắng hẳn, thích lắm luôn. Giờ tiếp tục đạt em này nữa nè.",chất_lượng giá hạt_dẻ cảm_nhận đầu miếng đắp thử căng mượt hôm rửa mặt tông trắng_sắng hẳn thích,2020-07-27,7:54,5,308500009,positive,3,0,positive,96,Monday,3,1
